time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation
2024-02-27 03:00:00,9.2,72,957.6,11.1,306,0.0
2024-02-27 04:00:00,8.1,76,957.2,11.8,308,0.0
2024-02-27 05:00:00,7.7,76,957.2,11.8,310,0.0
2024-02-27 06:00:00,9.8,73,958.1,10.6,305,0.0
2024-02-27 07:00:00,8.5,78,957.7,9.4,317,0.0
2024-02-27 08:00:00,10.3,73,958.6,11.4,294,0.0
2024-02-27 09:00:00,12.9,61,960.1,13.1,307,0.0
2024-02-27 10:00:00,15.0,53,960.1,12.7,315,0.0
2024-02-27 11:00:00,16.6,49,959.9,13.0,312,0.0
2024-02-27 12:00:00,17.9,46,959.5,10.7,312,0.0
2024-02-27 13:00:00,18.6,44,958.8,8.3,304,0.0
2024-02-27 14:00:00,18.9,44,957.9,9.4,288,0.0
2024-02-27 15:00:00,18.6,45,957.4,12.8,286,0.0
2024-02-27 16:00:00,17.8,46,956.9,14.5,297,0.0
2024-02-27 17:00:00,16.8,48,956.7,14.0,296,0.0
2024-02-27 18:00:00,14.5,54,956.7,11.8,293,0.0
2024-02-27 19:00:00,12.9,63,956.5,10.7,310,0.0
2024-02-27 20:00:00,11.9,71,956.3,9.7,312,0.0
2024-02-27 21:00:00,11.6,73,956.6,8.9,310,0.0
2024-02-27 22:00:00,11.1,74,957.0,9.4,313,0.0
2024-02-27 23:00:00,10.7,74,956.7,9.4,320,0.0
2024-02-28 00:00:00,10.1,75,956.2,9.2,318,0.0
2024-02-28 01:00:00,9.7,76,956.0,8.9,317,0.0
2024-02-28 02:00:00,9.5,75,955.6,8.9,313,0.0
2024-02-28 03:00:00,9.5,73,955.2,8.9,310,0.0
2024-02-28 04:00:00,9.3,72,954.7,8.4,313,0.0
2024-02-28 05:00:00,9.0,73,954.6,8.4,310,0.0
2024-02-28 06:00:00,9.7,68,955.6,7.1,311,0.0
2024-02-28 07:00:00,9.7,67,956.0,8.1,315,0.0
2024-02-28 08:00:00,12.1,62,956.8,9.2,315,0.0
2024-02-28 09:00:00,14.9,55,957.9,6.4,297,0.0
2024-02-28 10:00:00,17.1,45,958.3,10.5,301,0.0
2024-02-28 11:00:00,18.3,42,958.1,14.1,302,0.0
2024-02-28 12:00:00,19.2,42,957.5,15.7,302,0.0
2024-02-28 13:00:00,19.9,39,956.5,16.2,302,0.0
2024-02-28 14:00:00,20.2,37,955.9,15.9,303,0.0
2024-02-28 15:00:00,20.1,37,955.2,15.2,301,0.0
2024-02-28 16:00:00,19.5,37,954.9,14.7,298,0.0
2024-02-28 17:00:00,18.2,43,954.7,12.6,290,0.0
2024-02-28 18:00:00,16.1,51,954.4,12.2,294,0.0
2024-02-28 19:00:00,14.5,56,954.2,12.6,307,0.0
2024-02-28 20:00:00,13.4,60,954.1,11.2,312,0.0
2024-02-28 21:00:00,12.5,62,954.5,9.5,323,0.0
2024-02-28 22:00:00,11.6,62,954.3,7.6,335,0.0
2024-02-28 23:00:00,10.9,64,953.9,6.9,332,0.0
2024-02-29 00:00:00,10.7,64,953.6,8.0,324,0.0
2024-02-29 01:00:00,10.3,68,953.3,6.5,326,0.0
2024-02-29 02:00:00,9.4,73,953.0,6.2,324,0.0
2024-02-29 03:00:00,8.9,76,952.2,6.0,327,0.0
2024-02-29 04:00:00,8.9,78,951.8,6.2,324,0.0
2024-02-29 05:00:00,9.1,78,951.7,6.9,317,0.0
2024-02-29 06:00:00,13.6,58,953.5,2.1,301,0.0
2024-02-29 07:00:00,12.0,67,953.2,4.8,333,0.0
2024-02-29 08:00:00,13.9,63,953.8,4.0,350,0.0
2024-02-29 09:00:00,15.7,60,954.9,1.5,284,0.0
2024-02-29 10:00:00,17.3,57,955.4,2.6,214,0.0
2024-02-29 11:00:00,18.4,53,955.8,5.2,236,0.0
2024-02-29 12:00:00,19.1,50,955.7,6.0,295,0.0
2024-02-29 13:00:00,19.3,48,955.2,6.1,270,0.0
2024-02-29 14:00:00,19.0,47,955.1,12.0,279,0.0
2024-02-29 15:00:00,17.9,50,955.0,12.8,286,0.0
2024-02-29 16:00:00,17.2,54,955.0,10.1,287,0.0
2024-02-29 17:00:00,16.4,60,954.6,6.8,302,0.0
2024-02-29 18:00:00,15.3,64,954.6,10.2,302,0.0
2024-02-29 19:00:00,14.9,63,955.2,14.5,300,0.0
2024-02-29 20:00:00,14.7,59,955.2,15.3,317,0.0
2024-02-29 21:00:00,14.5,58,955.4,11.5,328,0.0
2024-02-29 22:00:00,13.7,59,955.0,7.6,335,0.0
2024-02-29 23:00:00,13.4,62,954.7,5.9,322,0.0
2024-03-01 00:00:00,12.5,69,953.7,6.1,310,0.0
2024-03-01 01:00:00,12.8,69,953.3,5.6,320,0.0
2024-03-01 02:00:00,13.0,66,953.0,5.4,318,0.0
2024-03-01 03:00:00,12.8,66,952.8,6.8,295,0.0
2024-03-01 04:00:00,12.0,72,952.3,10.0,296,0.0
2024-03-01 05:00:00,11.5,74,952.8,13.1,307,0.0
2024-03-01 06:00:00,12.0,88,954.6,8.4,317,0.4
2024-03-01 07:00:00,12.1,89,954.9,5.8,353,0.4
2024-03-01 08:00:00,12.3,89,955.2,5.8,60,0.8
2024-03-01 09:00:00,12.4,88,955.9,8.6,88,1.3
2024-03-01 10:00:00,12.6,83,955.5,15.0,63,2.3
2024-03-01 11:00:00,12.9,83,955.7,8.7,120,2.3
2024-03-01 12:00:00,12.9,83,955.3,14.0,89,2.2
2024-03-01 13:00:00,12.8,85,954.4,11.9,61,3.9
2024-03-01 14:00:00,13.7,82,953.5,13.2,55,1.0
2024-03-01 15:00:00,15.4,72,952.6,14.9,82,0.0
2024-03-01 16:00:00,15.7,68,951.6,17.9,68,1.0
2024-03-01 17:00:00,14.8,72,950.7,18.3,74,0.6
2024-03-01 18:00:00,13.3,80,951.4,7.0,55,0.1
2024-03-01 19:00:00,12.5,83,951.0,6.9,51,0.4
2024-03-01 20:00:00,12.4,86,950.8,11.2,69,0.5
2024-03-01 21:00:00,12.3,89,950.3,12.3,75,3.2
2024-03-01 22:00:00,12.2,89,949.9,10.8,88,0.9
2024-03-01 23:00:00,12.2,89,949.0,7.9,90,0.2
2024-03-02 00:00:00,12.1,89,948.9,9.4,86,2.1
2024-03-02 01:00:00,12.3,88,948.0,19.5,93,1.6
2024-03-02 02:00:00,12.2,90,947.7,18.8,102,0.4
2024-03-02 03:00:00,11.5,95,947.2,11.1,77,1.3
2024-03-02 04:00:00,11.8,92,946.3,13.7,90,0.9
2024-03-02 05:00:00,12.5,90,945.8,22.4,116,0.8
2024-03-02 06:00:00,11.4,93,945.5,12.2,62,5.1
2024-03-02 07:00:00,11.7,94,945.3,16.7,96,6.9
2024-03-02 08:00:00,12.4,94,945.4,24.8,123,1.8
2024-03-02 09:00:00,12.9,94,945.7,27.7,128,2.2
2024-03-02 10:00:00,14.1,90,945.7,32.1,133,0.4
2024-03-02 11:00:00,14.0,90,945.4,32.9,137,1.1
2024-03-02 12:00:00,15.3,86,944.8,25.4,128,0.6
2024-03-02 13:00:00,13.9,86,943.5,29.2,141,6.7
2024-03-02 14:00:00,14.7,88,942.8,20.4,126,2.9
2024-03-02 15:00:00,13.2,91,941.3,17.4,156,2.5
2024-03-02 16:00:00,13.2,92,940.6,25.1,151,3.8
2024-03-02 17:00:00,12.7,92,940.2,24.0,150,0.3
2024-03-02 18:00:00,11.3,94,942.2,10.2,129,0.3
2024-03-02 19:00:00,11.2,96,942.7,8.3,162,3.0
2024-03-02 20:00:00,10.6,94,942.5,12.5,123,1.1
2024-03-02 21:00:00,10.2,97,942.7,12.5,134,1.5
2024-03-02 22:00:00,9.4,96,943.1,12.6,167,2.0
2024-03-02 23:00:00,9.6,96,944.4,16.5,170,0.6
2024-03-03 00:00:00,9.2,96,944.6,13.0,124,0.1
2024-03-03 01:00:00,8.1,96,944.9,16.7,83,0.5
2024-03-03 02:00:00,8.2,97,945.6,13.3,71,0.0
2024-03-03 03:00:00,7.6,97,946.4,10.5,74,3.6
2024-03-03 04:00:00,6.8,100,947.6,5.9,43,8.2
2024-03-03 05:00:00,4.9,100,948.4,12.6,336,9.2
2024-03-03 06:00:00,8.2,90,949.4,2.9,60,0.1
2024-03-03 07:00:00,8.4,90,949.8,10.4,92,0.2
2024-03-03 08:00:00,9.3,86,950.5,17.1,98,0.0
2024-03-03 09:00:00,10.3,78,951.1,15.6,97,0.0
2024-03-03 10:00:00,11.6,75,951.3,15.9,103,0.0
2024-03-03 11:00:00,13.0,69,951.1,15.5,108,0.0
2024-03-03 12:00:00,13.4,67,950.6,17.1,118,0.3
2024-03-03 13:00:00,13.0,70,950.1,15.9,95,0.0
2024-03-03 14:00:00,13.1,64,949.3,16.9,106,1.3
2024-03-03 15:00:00,13.1,64,948.7,2.4,63,0.2
2024-03-03 16:00:00,10.5,69,949.1,5.5,58,2.4
2024-03-03 17:00:00,10.6,69,949.2,7.7,349,0.1
2024-03-03 18:00:00,8.4,83,949.9,18.4,320,0.0
2024-03-03 19:00:00,7.7,87,950.4,7.9,330,0.0
2024-03-03 20:00:00,6.9,90,951.3,6.4,38,0.0
2024-03-03 21:00:00,7.2,82,952.4,7.6,59,0.0
2024-03-03 22:00:00,6.6,81,953.2,10.8,64,0.0
2024-03-03 23:00:00,6.5,79,953.1,7.7,62,0.0
2024-03-04 00:00:00,5.8,82,953.3,7.4,43,0.0
2024-03-04 01:00:00,4.8,84,953.2,10.7,57,0.0
2024-03-04 02:00:00,4.5,82,953.5,8.6,22,0.0
2024-03-04 03:00:00,4.7,77,953.8,5.9,317,0.0
2024-03-04 04:00:00,4.5,78,953.9,6.4,313,0.0
2024-03-04 05:00:00,4.4,78,954.1,5.9,322,0.0
2024-03-04 06:00:00,4.5,82,954.4,5.0,360,0.0
2024-03-04 07:00:00,4.5,83,954.7,4.7,360,0.0
2024-03-04 08:00:00,7.4,79,956.1,4.6,315,0.0
2024-03-04 09:00:00,10.0,65,958.2,8.1,283,0.0
2024-03-04 10:00:00,11.9,60,958.6,8.0,297,0.0
2024-03-04 11:00:00,13.3,51,959.0,6.4,297,0.0
2024-03-04 12:00:00,14.2,44,958.9,6.4,286,0.1
2024-03-04 13:00:00,14.6,42,958.6,6.6,292,0.0
2024-03-04 14:00:00,15.0,41,958.0,6.6,299,0.0
2024-03-04 15:00:00,15.2,40,957.5,7.5,305,0.0
2024-03-04 16:00:00,14.9,42,957.1,8.9,310,0.0
2024-03-04 17:00:00,13.8,49,956.9,11.2,315,0.0
2024-03-04 18:00:00,11.9,56,957.2,11.5,302,0.0
2024-03-04 19:00:00,10.3,62,957.1,13.9,307,0.0
2024-03-04 20:00:00,9.7,63,957.3,15.1,310,0.0
2024-03-04 21:00:00,9.5,62,957.5,13.2,313,0.0
2024-03-04 22:00:00,9.0,62,957.7,11.7,315,0.0
2024-03-04 23:00:00,8.7,61,957.4,11.2,318,0.0
2024-03-05 00:00:00,7.9,62,957.2,9.2,312,0.0
2024-03-05 01:00:00,7.4,63,957.0,9.7,315,0.0
2024-03-05 02:00:00,7.1,64,956.5,9.2,312,0.0
2024-03-05 03:00:00,6.7,65,956.3,10.5,311,0.0
2024-03-05 04:00:00,6.3,65,955.8,9.9,316,0.0
2024-03-05 05:00:00,5.8,64,955.9,8.9,317,0.0
2024-03-05 06:00:00,6.9,58,956.2,9.4,317,0.0
2024-03-05 07:00:00,7.0,54,956.5,8.9,310,0.0
2024-03-05 08:00:00,9.4,51,957.6,11.2,310,0.0
2024-03-05 09:00:00,12.3,45,958.9,9.2,312,0.0
2024-03-05 10:00:00,14.3,39,959.1,12.0,314,0.0
2024-03-05 11:00:00,15.7,38,958.8,14.0,312,0.0
2024-03-05 12:00:00,16.8,39,958.2,14.7,306,0.0
2024-03-05 13:00:00,17.4,40,957.6,15.9,303,0.0
2024-03-05 14:00:00,17.7,40,956.7,15.5,306,0.0
2024-03-05 15:00:00,17.8,39,955.9,14.4,307,0.0
2024-03-05 16:00:00,17.2,39,955.0,14.8,304,0.0
2024-03-05 17:00:00,15.9,46,954.7,13.4,297,0.0
2024-03-05 18:00:00,13.1,52,955.1,13.3,303,0.0
2024-03-05 19:00:00,11.6,58,954.6,13.3,308,0.0
2024-03-05 20:00:00,10.7,63,954.7,12.2,315,0.0
2024-03-05 21:00:00,10.0,65,954.7,10.5,319,0.0
2024-03-05 22:00:00,9.3,65,954.7,9.7,318,0.0
2024-03-05 23:00:00,8.6,66,954.4,8.4,313,0.0
2024-03-06 00:00:00,8.1,65,954.0,8.9,313,0.0
2024-03-06 01:00:00,8.2,62,953.8,9.2,315,0.0
2024-03-06 02:00:00,8.0,62,953.2,7.9,321,0.0
2024-03-06 03:00:00,7.6,64,952.7,6.6,319,0.0
2024-03-06 04:00:00,7.0,65,952.3,6.7,306,0.0
2024-03-06 05:00:00,6.9,64,952.0,6.6,311,0.0
2024-03-06 06:00:00,8.3,65,953.1,6.5,326,0.0
2024-03-06 07:00:00,8.2,68,953.5,5.9,349,0.0
2024-03-06 08:00:00,10.8,58,954.6,2.6,326,0.0
2024-03-06 09:00:00,13.2,51,955.5,2.1,301,0.0
2024-03-06 10:00:00,15.5,44,956.0,4.0,270,0.0
2024-03-06 11:00:00,17.0,43,956.1,2.5,270,0.0
2024-03-06 12:00:00,18.0,43,955.4,2.6,254,0.0
2024-03-06 13:00:00,18.7,42,954.5,2.1,211,0.0
2024-03-06 14:00:00,19.1,40,953.6,5.0,180,0.0
2024-03-06 15:00:00,18.9,37,953.1,6.5,177,0.0
2024-03-06 16:00:00,18.3,37,952.5,5.2,196,0.0
2024-03-06 17:00:00,17.3,48,952.3,5.4,228,0.0
2024-03-06 18:00:00,14.6,55,952.6,6.7,286,0.0
2024-03-06 19:00:00,12.6,59,952.6,8.5,324,0.0
2024-03-06 20:00:00,12.0,58,952.5,6.2,339,0.0
2024-03-06 21:00:00,11.7,60,952.9,3.1,339,0.0
2024-03-06 22:00:00,11.7,60,953.4,3.6,6,0.0
2024-03-06 23:00:00,11.9,60,953.4,4.8,27,0.0
2024-03-07 00:00:00,11.6,64,953.2,6.3,13,0.0
2024-03-07 01:00:00,13.2,53,953.5,3.1,339,0.0
2024-03-07 02:00:00,13.4,49,953.3,0.5,315,0.0
2024-03-07 03:00:00,11.4,63,952.7,5.7,35,0.0
2024-03-07 04:00:00,11.4,60,952.6,7.3,110,0.0
2024-03-07 05:00:00,10.8,63,953.2,4.7,180,0.0
2024-03-07 06:00:00,9.9,73,953.5,7.1,60,0.0
2024-03-07 07:00:00,9.9,73,953.9,6.4,43,0.0
2024-03-07 08:00:00,12.7,63,955.0,7.9,30,0.0
2024-03-07 09:00:00,15.1,56,956.1,4.7,81,0.0
2024-03-07 10:00:00,16.7,53,956.8,6.4,128,0.0
2024-03-07 11:00:00,17.8,42,956.9,6.2,144,0.0
2024-03-07 12:00:00,18.3,39,956.5,4.4,145,0.0
2024-03-07 13:00:00,18.8,37,955.6,3.6,143,0.0
2024-03-07 14:00:00,19.1,36,955.1,4.9,163,0.0
2024-03-07 15:00:00,19.0,36,954.7,5.8,184,0.0
2024-03-07 16:00:00,18.7,37,954.7,3.6,233,0.0
2024-03-07 17:00:00,17.5,47,954.7,6.8,270,0.0
2024-03-07 18:00:00,14.4,57,955.2,8.9,313,0.0
2024-03-07 19:00:00,12.6,62,954.9,9.2,321,0.0
2024-03-07 20:00:00,12.1,61,955.2,9.6,326,0.0
2024-03-07 21:00:00,11.3,61,955.5,7.5,325,0.0
2024-03-07 22:00:00,10.0,67,955.4,5.8,338,0.0
2024-03-07 23:00:00,9.5,69,955.0,4.2,340,0.0
2024-03-08 00:00:00,9.6,68,954.9,4.3,336,0.0
2024-03-08 01:00:00,9.1,70,954.4,6.6,331,0.0
2024-03-08 02:00:00,9.6,66,954.4,6.4,322,0.0
2024-03-08 03:00:00,8.9,69,954.0,7.1,300,0.0
2024-03-08 04:00:00,7.9,72,953.6,8.6,303,0.0
2024-03-08 05:00:00,7.7,71,953.6,9.2,318,0.0
2024-03-08 06:00:00,9.6,64,954.9,7.7,332,0.0
2024-03-08 07:00:00,9.8,67,955.1,6.6,331,0.0
2024-03-08 08:00:00,13.2,60,956.3,8.1,315,0.0
2024-03-08 09:00:00,15.6,56,957.2,5.6,310,0.0
2024-03-08 10:00:00,17.7,47,957.6,8.4,310,0.0
2024-03-08 11:00:00,18.7,44,957.6,13.4,301,0.0
2024-03-08 12:00:00,19.2,45,957.2,15.4,303,0.0
2024-03-08 13:00:00,19.6,43,956.9,14.9,307,0.0
2024-03-08 14:00:00,19.9,40,956.2,12.7,305,0.0
2024-03-08 15:00:00,19.8,40,956.0,12.8,302,0.0
2024-03-08 16:00:00,19.4,40,955.7,13.7,305,0.0
2024-03-08 17:00:00,18.1,46,955.6,11.7,304,0.0
2024-03-08 18:00:00,16.2,48,955.4,12.6,307,0.0
2024-03-08 19:00:00,14.7,52,955.1,12.7,315,0.0
2024-03-08 20:00:00,13.6,56,955.4,11.5,321,0.0
2024-03-08 21:00:00,12.4,59,955.7,10.1,325,0.0
2024-03-08 22:00:00,12.0,57,955.9,9.6,326,0.0
2024-03-08 23:00:00,11.8,55,955.8,9.0,323,0.0
2024-03-09 00:00:00,12.0,54,955.8,10.0,322,0.0
2024-03-09 01:00:00,11.6,54,955.3,9.1,326,0.0
2024-03-09 02:00:00,10.6,59,955.0,7.5,325,0.0
2024-03-09 03:00:00,10.3,62,954.8,7.9,321,0.0
2024-03-09 04:00:00,10.6,61,954.5,9.2,315,0.0
2024-03-09 05:00:00,10.7,61,954.8,9.4,313,0.0
2024-03-09 06:00:00,10.7,65,954.9,7.9,317,0.0
2024-03-09 07:00:00,11.3,59,955.3,8.7,315,0.0
2024-03-09 08:00:00,14.7,51,956.1,10.7,315,0.0
2024-03-09 09:00:00,18.0,43,956.8,8.9,310,0.0
2024-03-09 10:00:00,20.2,33,957.3,10.7,312,0.0
2024-03-09 11:00:00,21.1,32,957.2,16.2,307,0.0
2024-03-09 12:00:00,21.2,38,956.7,20.6,306,0.0
2024-03-09 13:00:00,21.5,37,956.2,21.4,306,0.0
2024-03-09 14:00:00,21.7,35,955.7,21.3,307,0.0
2024-03-09 15:00:00,21.8,33,955.2,19.9,314,0.0
2024-03-09 16:00:00,21.3,36,954.9,18.4,318,0.0
2024-03-09 17:00:00,20.0,44,954.2,14.3,313,0.0
2024-03-09 18:00:00,17.8,50,954.2,14.6,310,0.0
2024-03-09 19:00:00,16.0,57,954.2,14.8,313,0.0
2024-03-09 20:00:00,15.2,57,954.7,14.0,316,0.0
2024-03-09 21:00:00,14.9,55,954.8,11.8,322,0.0
2024-03-09 22:00:00,14.1,57,955.0,9.4,320,0.0
2024-03-09 23:00:00,13.8,58,955.0,9.4,320,0.0
2024-03-10 00:00:00,12.7,62,954.4,7.2,323,0.0
2024-03-10 01:00:00,11.5,68,954.0,6.3,329,0.0
2024-03-10 02:00:00,11.1,70,953.3,6.0,327,0.0
2024-03-10 03:00:00,11.2,68,952.9,6.1,310,0.0
2024-03-10 04:00:00,11.2,66,952.7,7.1,311,0.0
2024-03-10 05:00:00,10.0,64,952.2,9.7,309,0.0
2024-03-10 06:00:00,12.7,61,953.9,7.7,307,0.0
2024-03-10 07:00:00,12.1,64,954.1,8.7,318,0.0
2024-03-10 08:00:00,16.1,48,954.8,4.9,306,0.0
2024-03-10 09:00:00,18.1,44,955.1,5.5,293,0.0
2024-03-10 10:00:00,19.8,41,955.5,6.8,295,0.0
2024-03-10 11:00:00,20.3,38,955.8,8.2,299,0.0
2024-03-10 12:00:00,20.7,39,955.2,9.2,309,0.0
2024-03-10 13:00:00,21.2,39,954.5,9.2,318,0.0
2024-03-10 14:00:00,21.8,38,953.8,7.1,311,0.0
2024-03-10 15:00:00,21.5,39,953.6,7.1,300,0.0
2024-03-10 16:00:00,20.7,43,953.4,6.6,292,0.0
2024-03-10 17:00:00,19.2,57,953.5,3.8,287,0.0
2024-03-10 18:00:00,16.5,60,953.8,7.4,299,0.0
2024-03-10 19:00:00,15.7,61,953.8,8.9,328,0.0
2024-03-10 20:00:00,15.1,59,954.2,4.0,350,0.0
2024-03-10 21:00:00,15.2,54,955.1,5.6,40,0.0
2024-03-10 22:00:00,14.5,63,955.5,9.3,36,0.0
2024-03-10 23:00:00,14.0,66,955.4,9.9,57,0.0
2024-03-11 00:00:00,13.7,66,955.6,8.8,35,0.0
2024-03-11 01:00:00,13.8,61,955.5,8.7,42,0.0
2024-03-11 02:00:00,13.9,51,955.3,7.1,24,0.0
2024-03-11 03:00:00,16.2,39,955.4,2.9,353,0.0
2024-03-11 04:00:00,13.1,49,954.2,7.0,339,0.0
2024-03-11 05:00:00,15.0,41,954.9,4.4,305,0.0
2024-03-11 06:00:00,16.6,36,956.3,3.7,11,0.0
2024-03-11 07:00:00,13.0,58,956.3,6.5,304,0.0
2024-03-11 08:00:00,16.1,52,957.7,5.1,309,0.0
2024-03-11 09:00:00,18.3,47,958.6,1.8,349,0.0
2024-03-11 10:00:00,20.6,37,959.0,1.3,326,0.0
2024-03-11 11:00:00,21.9,33,959.1,3.3,264,0.0
2024-03-11 12:00:00,21.4,36,958.8,4.8,193,0.0
2024-03-11 13:00:00,21.6,37,958.1,4.8,103,0.0
2024-03-11 14:00:00,21.7,37,957.4,12.4,80,0.0
2024-03-11 15:00:00,22.1,34,956.8,11.4,62,0.0
2024-03-11 16:00:00,21.7,34,956.4,7.8,77,0.0
2024-03-11 17:00:00,20.6,51,956.1,2.9,97,0.0
2024-03-11 18:00:00,17.4,58,955.6,5.3,332,0.0
2024-03-11 19:00:00,16.0,57,955.7,3.9,338,0.0
2024-03-11 20:00:00,15.8,56,955.8,5.7,342,0.0
2024-03-11 21:00:00,14.1,55,955.8,4.3,355,0.0
2024-03-11 22:00:00,13.4,55,955.8,5.1,4,0.0
2024-03-11 23:00:00,17.6,37,956.7,2.7,337,0.0
2024-03-12 00:00:00,16.3,41,956.4,3.4,252,0.0
2024-03-12 01:00:00,15.5,44,956.0,1.4,360,0.0
2024-03-12 02:00:00,13.4,54,955.3,3.5,336,0.0
2024-03-12 03:00:00,11.8,60,954.4,6.7,324,0.0
2024-03-12 04:00:00,11.0,65,953.9,6.6,315,0.0
2024-03-12 05:00:00,10.2,70,953.9,7.9,317,0.0
2024-03-12 06:00:00,12.8,56,955.1,7.4,309,0.0
2024-03-12 07:00:00,12.8,58,955.5,6.0,327,0.0
2024-03-12 08:00:00,16.1,55,956.2,5.2,344,0.0
2024-03-12 09:00:00,18.9,48,956.9,1.4,180,0.0
2024-03-12 10:00:00,20.5,44,957.3,4.6,231,0.0
2024-03-12 11:00:00,21.9,42,957.2,6.1,270,0.0
2024-03-12 12:00:00,22.9,39,956.9,7.7,281,0.0
2024-03-12 13:00:00,23.5,37,956.4,10.2,280,0.0
2024-03-12 14:00:00,23.5,36,955.7,11.0,281,0.0
2024-03-12 15:00:00,23.4,33,955.1,10.5,286,0.0
2024-03-12 16:00:00,22.9,33,954.9,10.7,282,0.0
2024-03-12 17:00:00,21.4,40,954.7,9.4,288,0.0
2024-03-12 18:00:00,19.8,41,954.7,12.4,324,0.0
2024-03-12 19:00:00,18.4,43,954.2,10.4,340,0.0
2024-03-12 20:00:00,16.4,47,953.8,7.2,342,0.0
2024-03-12 21:00:00,15.0,53,953.6,4.9,343,0.0
2024-03-12 22:00:00,14.1,54,952.7,3.3,347,0.0
2024-03-12 23:00:00,13.1,57,951.9,4.4,351,0.0
2024-03-13 00:00:00,16.8,41,952.2,4.0,350,0.0
2024-03-13 01:00:00,17.1,40,951.6,4.7,351,0.0
2024-03-13 02:00:00,14.9,47,950.4,6.4,16,0.0
2024-03-13 03:00:00,14.7,47,949.6,5.4,352,0.0
2024-03-13 04:00:00,13.9,51,949.1,4.3,336,0.0
2024-03-13 05:00:00,12.9,55,948.7,6.0,327,0.0
2024-03-13 06:00:00,14.5,55,949.7,6.9,43,0.0
2024-03-13 07:00:00,14.5,56,950.3,7.9,60,0.1
2024-03-13 08:00:00,15.1,59,950.9,9.5,61,0.0
2024-03-13 09:00:00,17.0,55,951.7,7.9,74,0.0
2024-03-13 10:00:00,18.1,52,952.0,9.6,103,0.0
2024-03-13 11:00:00,17.8,60,952.6,13.0,180,0.7
2024-03-13 12:00:00,15.9,71,952.5,2.9,120,3.9
2024-03-13 13:00:00,14.7,81,951.8,9.3,74,4.1
2024-03-13 14:00:00,15.4,76,951.0,13.2,64,0.5
2024-03-13 15:00:00,14.4,80,950.5,20.0,108,0.1
2024-03-13 16:00:00,15.1,80,949.9,15.5,90,0.6
2024-03-13 17:00:00,14.4,81,950.1,16.3,108,0.3
2024-03-13 18:00:00,13.1,91,951.7,6.3,103,1.3
2024-03-13 19:00:00,13.2,89,952.3,4.0,63,1.6
2024-03-13 20:00:00,13.0,87,953.2,4.6,108,2.8
2024-03-13 21:00:00,12.4,91,953.9,6.2,80,2.0
2024-03-13 22:00:00,12.2,91,954.1,9.3,62,0.5
2024-03-13 23:00:00,12.2,90,954.3,12.8,68,0.7
2024-03-14 00:00:00,12.0,90,954.8,12.4,80,0.9
2024-03-14 01:00:00,11.7,86,954.7,9.9,80,0.9
2024-03-14 02:00:00,11.8,82,954.4,6.9,81,0.2
2024-03-14 03:00:00,11.3,84,954.5,3.1,339,0.0
2024-03-14 04:00:00,11.6,88,955.0,4.1,308,0.0
2024-03-14 05:00:00,11.6,89,955.2,0.8,333,0.0
2024-03-14 06:00:00,11.1,86,955.7,1.8,307,0.0
2024-03-14 07:00:00,11.1,85,956.6,3.4,302,0.0
2024-03-14 08:00:00,13.2,81,957.9,4.6,315,0.0
2024-03-14 09:00:00,15.1,68,959.1,1.1,72,0.0
2024-03-14 10:00:00,16.5,62,959.5,2.4,117,0.0
2024-03-14 11:00:00,17.7,58,959.7,4.7,86,0.0
2024-03-14 12:00:00,18.5,56,959.5,4.7,81,0.0
2024-03-14 13:00:00,19.7,50,958.9,1.1,90,0.0
2024-03-14 14:00:00,20.4,47,958.3,2.6,254,0.0
2024-03-14 15:00:00,20.9,43,957.4,4.8,283,0.0
2024-03-14 16:00:00,20.8,39,957.0,8.6,303,0.0
2024-03-14 17:00:00,19.4,46,956.8,11.4,298,0.0
2024-03-14 18:00:00,16.4,57,957.9,12.4,300,0.0
2024-03-14 19:00:00,14.4,63,957.7,11.2,315,0.0
2024-03-14 20:00:00,13.3,65,957.5,10.8,323,0.0
2024-03-14 21:00:00,12.4,67,957.2,10.0,330,0.0
2024-03-14 22:00:00,11.8,60,956.7,10.7,320,0.0
2024-03-14 23:00:00,11.6,55,956.2,9.9,314,0.0
2024-03-15 00:00:00,10.8,61,955.4,9.9,314,0.0
2024-03-15 01:00:00,10.7,63,954.6,10.5,319,0.0
2024-03-15 02:00:00,11.1,58,954.0,10.8,323,0.0
2024-03-15 03:00:00,11.6,59,953.4,11.5,321,0.0
2024-03-15 04:00:00,11.7,63,953.0,12.0,319,0.0
2024-03-15 05:00:00,11.6,66,952.9,12.0,316,0.0
2024-03-15 06:00:00,12.0,66,954.0,11.0,322,0.0
2024-03-15 07:00:00,12.5,62,954.2,10.7,318,0.0
2024-03-15 08:00:00,15.2,57,955.0,13.0,316,0.0
2024-03-15 09:00:00,18.0,50,956.1,11.8,320,0.0
2024-03-15 10:00:00,20.0,40,956.2,13.9,323,0.0
2024-03-15 11:00:00,21.1,35,956.0,14.0,318,0.0
2024-03-15 12:00:00,21.7,38,955.8,15.1,308,0.0
2024-03-15 13:00:00,21.8,40,955.3,16.8,305,0.0
2024-03-15 14:00:00,22.0,39,954.8,16.9,304,0.0
2024-03-15 15:00:00,21.8,38,954.2,16.7,303,0.0
2024-03-15 16:00:00,21.3,38,954.0,15.3,304,0.0
